"year" "doy" "hour" "month" "SW"
2010 44 19 2 -9999
2010 44 20 2 -9999
2010 44 21 2 -9999
2010 44 22 2 -9999
2010 44 23 2 -9999
2010 45 0 2 -9999
2010 45 1 2 -9999
2010 45 2 2 -9999
2010 45 3 2 -9999
2010 45 4 2 -9999
2010 45 5 2 -9999
2010 45 6 2 -9999
2010 45 7 2 -9999
2010 45 8 2 -9999
2010 45 9 2 -9999
2010 45 10 2 -9999
2010 45 11 2 -9999
2010 45 12 2 -9999
2010 45 13 2 -9999
2010 45 14 2 -9999
2010 45 15 2 -9999
2010 45 16 2 -9999
2010 45 17 2 -9999
2010 45 18 2 -9999
2010 45 19 2 -9999
2010 45 20 2 -9999
2010 45 21 2 -9999
2010 45 22 2 -9999
2010 45 23 2 -9999
2010 46 0 2 -9999
2010 46 1 2 -9999
2010 46 2 2 -9999
2010 46 3 2 -9999
2010 46 4 2 -9999
2010 46 5 2 -9999
2010 46 6 2 -9999
2010 46 7 2 -9999
2010 46 8 2 -9999
2010 46 9 2 -9999
2010 46 10 2 -9999
2010 46 11 2 -9999
2010 46 12 2 -9999
2010 46 13 2 -9999
2010 46 14 2 -9999
2010 46 15 2 -9999
2010 46 16 2 -9999
2010 46 17 2 -9999
2010 46 18 2 -9999
2010 46 19 2 -9999
2010 46 20 2 -9999
2010 46 21 2 -9999
2010 46 22 2 -9999
2010 46 23 2 -9999
2010 47 0 2 -9999
2010 47 1 2 -9999
2010 47 2 2 -9999
2010 47 3 2 -9999
2010 47 4 2 -9999
2010 47 5 2 -9999
2010 47 6 2 -9999
2010 47 7 2 -9999
2010 47 8 2 -9999
2010 47 9 2 -9999
2010 47 10 2 -9999
2010 47 11 2 -9999
2010 47 12 2 -9999
2010 47 13 2 -9999
2010 47 14 2 -9999
2010 47 15 2 -9999
2010 47 16 2 -9999
2010 47 17 2 -9999
2010 47 18 2 -9999
2010 47 19 2 -9999
2010 47 20 2 -9999
2010 47 21 2 -9999
2010 47 22 2 -9999
2010 47 23 2 -9999
2010 48 0 2 -9999
2010 48 1 2 -9999
2010 48 2 2 -9999
2010 48 3 2 -9999
2010 48 4 2 -9999
2010 48 5 2 -9999
2010 48 6 2 -9999
2010 48 7 2 -9999
2010 48 8 2 -9999
2010 48 9 2 -9999
2010 48 10 2 -9999
2010 48 11 2 -9999
2010 48 12 2 -9999
2010 48 13 2 -9999
2010 48 14 2 -9999
2010 48 15 2 -9999
2010 48 16 2 -9999
2010 48 17 2 -9999
2010 48 18 2 -9999
2010 48 19 2 -9999
2010 48 20 2 -9999
2010 48 21 2 -9999
2010 48 22 2 -9999
2010 48 23 2 -9999
2010 49 0 2 -9999
2010 49 1 2 -9999
2010 49 2 2 -9999
2010 49 3 2 -9999
2010 49 4 2 -9999
2010 49 5 2 -9999
2010 49 6 2 -9999
2010 49 7 2 -9999
2010 49 8 2 -9999
2010 49 9 2 -9999
2010 49 10 2 -9999
2010 49 11 2 -9999
2010 49 12 2 -9999
2010 49 13 2 -9999
2010 49 14 2 -9999
2010 49 15 2 -9999
2010 49 16 2 -9999
2010 49 17 2 -9999
2010 49 18 2 -9999
2010 49 19 2 -9999
2010 49 20 2 -9999
2010 49 21 2 -9999
2010 49 22 2 -9999
2010 49 23 2 -9999
2010 50 0 2 -9999
2010 50 1 2 -9999
2010 50 2 2 -9999
2010 50 3 2 -9999
2010 50 4 2 -9999
2010 50 5 2 -9999
2010 50 6 2 -9999
2010 50 7 2 -9999
2010 50 8 2 -9999
2010 50 9 2 -9999
2010 50 10 2 -9999
2010 50 11 2 -9999
2010 50 12 2 -9999
2010 50 13 2 -9999
2010 50 14 2 -9999
2010 50 15 2 -9999
2010 50 16 2 -9999
2010 50 17 2 -9999
2010 50 18 2 -9999
2010 50 19 2 -9999
2010 50 20 2 -9999
2010 50 21 2 -9999
2010 50 22 2 -9999
2010 50 23 2 -9999
2010 51 0 2 -9999
2010 51 1 2 -9999
2010 51 2 2 -9999
2010 51 3 2 -9999
2010 51 4 2 -9999
2010 51 5 2 -9999
2010 51 6 2 -9999
2010 51 7 2 -9999
2010 51 8 2 -9999
2010 51 9 2 -9999
2010 51 10 2 -9999
2010 51 11 2 -9999
2010 51 12 2 -9999
2010 51 13 2 -9999
2010 51 14 2 -9999
2010 51 15 2 -9999
2010 51 16 2 -9999
2010 51 17 2 -9999
2010 51 18 2 -9999
2010 51 19 2 -9999
2010 51 20 2 -9999
2010 51 21 2 -9999
2010 51 22 2 -9999
2010 51 23 2 -9999
2010 52 0 2 -9999
2010 52 1 2 -9999
2010 52 2 2 -9999
2010 52 3 2 -9999
2010 52 4 2 -9999
2010 52 5 2 -9999
2010 52 6 2 -9999
2010 52 7 2 -9999
2010 52 8 2 -9999
2010 52 9 2 -9999
2010 52 10 2 -9999
2010 52 11 2 -9999
2010 52 12 2 -9999
2010 52 13 2 -9999
2010 52 14 2 -9999
2010 52 15 2 -9999
2010 52 16 2 -9999
2010 52 17 2 -9999
2010 52 18 2 -9999
2010 52 19 2 -9999
2010 52 20 2 -9999
2010 52 21 2 -9999
2010 52 22 2 -9999
2010 52 23 2 -9999
2010 53 0 2 -9999
2010 53 1 2 -9999
2010 53 2 2 -9999
2010 53 3 2 -9999
2010 53 4 2 -9999
2010 53 5 2 -9999
2010 53 6 2 -9999
2010 53 7 2 -9999
2010 53 8 2 -9999
2010 53 9 2 -9999
2010 53 10 2 -9999
2010 53 11 2 -9999
2010 53 12 2 -9999
2010 53 13 2 -9999
2010 53 14 2 -9999
2010 53 15 2 -9999
2010 53 16 2 -9999
2010 53 17 2 -9999
2010 53 18 2 -9999
2010 53 19 2 -9999
2010 53 20 2 -9999
2010 53 21 2 -9999
2010 53 22 2 -9999
2010 53 23 2 -9999
2010 54 0 2 -9999
2010 54 1 2 -9999
2010 54 2 2 -9999
2010 54 3 2 -9999
2010 54 4 2 -9999
2010 54 5 2 -9999
2010 54 6 2 -9999
2010 54 7 2 -9999
2010 54 8 2 -9999
2010 54 9 2 -9999
2010 54 10 2 -9999
2010 54 11 2 -9999
2010 54 12 2 -9999
2010 54 13 2 -9999
2010 54 14 2 -9999
2010 54 15 2 -9999
2010 54 16 2 -9999
2010 54 17 2 -9999
2010 54 18 2 -9999
2010 54 19 2 -9999
2010 54 20 2 -9999
2010 54 21 2 -9999
2010 54 22 2 -9999
2010 54 23 2 -9999
2010 55 0 2 -9999
2010 55 1 2 -9999
2010 55 2 2 -9999
2010 55 3 2 -9999
2010 55 4 2 -9999
2010 55 5 2 -9999
2010 55 6 2 -9999
2010 55 7 2 -9999
2010 55 8 2 -9999
2010 55 9 2 -9999
2010 55 10 2 -9999
2010 55 11 2 -9999
2010 55 12 2 -9999
2010 55 13 2 -9999
2010 55 14 2 -9999
2010 55 15 2 -9999
2010 55 16 2 -9999
2010 55 17 2 -9999
2010 55 18 2 -9999
2010 55 19 2 -9999
2010 55 20 2 -9999
2010 55 21 2 -9999
2010 55 22 2 -9999
2010 55 23 2 -9999
2010 56 0 2 -9999
2010 56 1 2 -9999
2010 56 2 2 -9999
2010 56 3 2 -9999
2010 56 4 2 -9999
2010 56 5 2 -9999
2010 56 6 2 -9999
2010 56 7 2 -9999
2010 56 8 2 -9999
2010 56 9 2 -9999
2010 56 10 2 -9999
2010 56 11 2 -9999
2010 56 12 2 -9999
2010 56 13 2 -9999
2010 56 14 2 -9999
2010 56 15 2 -9999
2010 56 16 2 -9999
2010 56 17 2 -9999
2010 56 18 2 -9999
2010 56 19 2 -9999
2010 56 20 2 -9999
2010 56 21 2 -9999
2010 56 22 2 -9999
2010 56 23 2 -9999
2010 57 0 2 -9999
2010 57 1 2 -9999
2010 57 2 2 -9999
2010 57 3 2 -9999
2010 57 4 2 -9999
2010 57 5 2 -9999
2010 57 6 2 -9999
2010 57 7 2 -9999
2010 57 8 2 -9999
2010 57 9 2 -9999
2010 57 10 2 -9999
2010 57 11 2 -9999
2010 57 12 2 -9999
2010 57 13 2 -9999
2010 57 14 2 -9999
2010 57 15 2 -9999
2010 57 16 2 -9999
2010 57 17 2 -9999
2010 57 18 2 -9999
2010 57 19 2 -9999
2010 57 20 2 -9999
2010 57 21 2 -9999
2010 57 22 2 -9999
2010 57 23 2 -9999
2010 58 0 2 -9999
2010 58 1 2 -9999
2010 58 2 2 -9999
2010 58 3 2 -9999
2010 58 4 2 -9999
2010 58 5 2 -9999
2010 58 6 2 -9999
2010 58 7 2 -9999
2010 58 8 2 -9999
2010 58 9 2 -9999
2010 58 10 2 -9999
2010 58 11 2 -9999
2010 58 12 2 -9999
2010 58 13 2 -9999
2010 58 14 2 -9999
2010 58 15 2 -9999
2010 58 16 2 -9999
2010 58 17 2 -9999
2010 58 18 2 -9999
2010 58 19 2 -9999
2010 58 20 2 -9999
2010 58 21 2 -9999
2010 58 22 2 -9999
2010 58 23 2 -9999
2010 59 0 2 -9999
2010 59 1 2 -9999
2010 59 2 2 -9999
2010 59 3 2 -9999
2010 59 4 2 -9999
2010 59 5 2 -9999
2010 59 6 2 -9999
2010 59 7 2 -9999
2010 59 8 2 -9999
2010 59 9 2 -9999
2010 59 10 2 -9999
2010 59 11 2 -9999
2010 59 12 2 -9999
2010 59 13 2 -9999
2010 59 14 2 -9999
2010 59 15 2 -9999
2010 59 16 2 -9999
2010 59 17 2 -9999
2010 59 18 2 -9999
2010 59 19 2 -9999
2010 59 20 2 -9999
2010 59 21 2 -9999
2010 59 22 2 -9999
2010 59 23 2 -9999
2010 60 0 3 -9999
2010 60 1 3 -9999
2010 60 2 3 -9999
2010 60 3 3 -9999
2010 60 4 3 -9999
2010 60 5 3 -9999
2010 60 6 3 -9999
2010 60 7 3 -9999
2010 60 8 3 -9999
2010 60 9 3 -9999
2010 60 10 3 -9999
2010 60 11 3 -9999
2010 60 12 3 -9999
2010 60 13 3 -9999
2010 60 14 3 -9999
2010 60 15 3 -9999
2010 60 16 3 -9999
2010 60 17 3 -9999
2010 60 18 3 -9999
2010 60 19 3 -9999
2010 60 20 3 -9999
2010 60 21 3 -9999
2010 60 22 3 -9999
2010 60 23 3 -9999
2010 61 0 3 -9999
2010 61 1 3 -9999
2010 61 2 3 -9999
2010 61 3 3 -9999
2010 61 4 3 -9999
2010 61 5 3 -9999
2010 61 6 3 -9999
2010 61 7 3 -9999
2010 61 8 3 -9999
2010 61 9 3 -9999
2010 61 10 3 -9999
2010 61 11 3 -9999
2010 61 12 3 -9999
2010 61 13 3 -9999
2010 61 14 3 -9999
2010 61 15 3 -9999
2010 61 16 3 -9999
2010 61 17 3 -9999
2010 61 18 3 -9999
2010 61 19 3 -9999
2010 61 20 3 -9999
2010 61 21 3 -9999
2010 61 22 3 -9999
2010 61 23 3 -9999
2010 62 0 3 -9999
2010 62 1 3 -9999
2010 62 2 3 -9999
2010 62 3 3 -9999
2010 62 4 3 -9999
2010 62 5 3 -9999
2010 62 6 3 -9999
2010 62 7 3 -9999
2010 62 8 3 -9999
2010 62 9 3 -9999
2010 62 10 3 -9999
2010 62 11 3 -9999
2010 62 12 3 -9999
2010 62 13 3 -9999
2010 62 14 3 -9999
2010 62 15 3 -9999
2010 62 16 3 -9999
2010 62 17 3 -9999
2010 62 18 3 -9999
2010 62 19 3 -9999
2010 62 20 3 -9999
2010 62 21 3 -9999
2010 62 22 3 -9999
2010 62 23 3 -9999
2010 63 0 3 -9999
2010 63 1 3 -9999
2010 63 2 3 -9999
2010 63 3 3 -9999
2010 63 4 3 -9999
2010 63 5 3 -9999
2010 63 6 3 -9999
2010 63 7 3 -9999
2010 63 8 3 -9999
2010 63 9 3 -9999
2010 63 10 3 -9999
2010 63 11 3 -9999
2010 63 12 3 -9999
2010 63 13 3 -9999
2010 63 14 3 -9999
2010 63 15 3 -9999
2010 63 16 3 -9999
2010 63 17 3 -9999
2010 63 18 3 -9999
2010 63 19 3 -9999
2010 63 20 3 -9999
2010 63 21 3 -9999
2010 63 22 3 -9999
2010 63 23 3 -9999
2010 64 0 3 -9999
2010 64 1 3 -9999
2010 64 2 3 -9999
2010 64 3 3 -9999
2010 64 4 3 -9999
2010 64 5 3 -9999
2010 64 6 3 -9999
2010 64 7 3 -9999
2010 64 8 3 -9999
2010 64 9 3 -9999
2010 64 10 3 -9999
2010 64 11 3 -9999
2010 64 12 3 -9999
2010 64 13 3 -9999
2010 64 14 3 -9999
2010 64 15 3 -9999
2010 64 16 3 -9999
2010 64 17 3 -9999
2010 64 18 3 -9999
2010 64 19 3 -9999
2010 64 20 3 -9999
2010 64 21 3 -9999
2010 64 22 3 -9999
2010 64 23 3 -9999
2010 65 0 3 -9999
2010 65 1 3 -9999
2010 65 2 3 -9999
2010 65 3 3 -9999
2010 65 4 3 -9999
2010 65 5 3 -9999
2010 65 6 3 -9999
2010 65 7 3 -9999
2010 65 8 3 -9999
2010 65 9 3 -9999
2010 65 10 3 -9999
2010 65 11 3 -9999
2010 65 12 3 -9999
2010 65 13 3 -9999
2010 65 14 3 -9999
2010 65 15 3 -9999
2010 65 16 3 -9999
2010 65 17 3 -9999
2010 65 18 3 -9999
2010 65 19 3 -9999
2010 65 20 3 -9999
2010 65 21 3 -9999
2010 65 22 3 -9999
2010 65 23 3 -9999
2010 66 0 3 -9999
2010 66 1 3 -9999
2010 66 2 3 -9999
2010 66 3 3 -9999
2010 66 4 3 -9999
2010 66 5 3 -9999
2010 66 6 3 -9999
2010 66 7 3 -9999
2010 66 8 3 -9999
2010 66 9 3 -9999
2010 66 10 3 -9999
2010 66 11 3 -9999
2010 66 12 3 -9999
2010 66 13 3 -9999
2010 66 14 3 -9999
2010 66 15 3 -9999
2010 66 16 3 -9999
2010 66 17 3 -9999
2010 66 18 3 -9999
2010 66 19 3 -9999
2010 66 20 3 -9999
2010 66 21 3 -9999
2010 66 22 3 -9999
2010 66 23 3 -9999
2010 67 0 3 -9999
2010 67 1 3 -9999
2010 67 2 3 -9999
2010 67 3 3 -9999
2010 67 4 3 -9999
2010 67 5 3 -9999
2010 67 6 3 -9999
2010 67 7 3 -9999
2010 67 8 3 -9999
2010 67 9 3 -9999
2010 67 10 3 -9999
2010 67 11 3 -9999
2010 67 12 3 -9999
2010 67 13 3 -9999
2010 67 14 3 -9999
2010 67 15 3 -9999
2010 67 16 3 -9999
2010 67 17 3 -9999
2010 67 18 3 -9999
2010 67 19 3 -9999
2010 67 20 3 -9999
2010 67 21 3 -9999
2010 67 22 3 -9999
2010 67 23 3 -9999
2010 68 0 3 -9999
2010 68 1 3 -9999
2010 68 2 3 -9999
2010 68 3 3 -9999
2010 68 4 3 -9999
2010 68 5 3 -9999
2010 68 6 3 -9999
2010 68 7 3 -9999
2010 68 8 3 -9999
2010 68 9 3 -9999
2010 68 10 3 -9999
2010 68 11 3 -9999
2010 68 12 3 -9999
2010 68 13 3 -9999
2010 68 14 3 -9999
2010 68 15 3 -9999
2010 68 16 3 -9999
2010 68 17 3 -9999
2010 68 18 3 -9999
2010 68 19 3 -9999
2010 68 20 3 -9999
2010 68 21 3 -9999
2010 68 22 3 -9999
2010 68 23 3 -9999
2010 69 0 3 -9999
2010 69 1 3 -9999
2010 69 2 3 -9999
2010 69 3 3 -9999
2010 69 4 3 -9999
2010 69 5 3 -9999
2010 69 6 3 -9999
2010 69 7 3 -9999
2010 69 8 3 -9999
2010 69 9 3 -9999
2010 69 10 3 -9999
2010 69 11 3 -9999
2010 69 12 3 -9999
2010 69 13 3 -9999
2010 69 14 3 -9999
2010 69 15 3 -9999
2010 69 16 3 -9999
2010 69 17 3 -9999
2010 69 18 3 -9999
2010 69 19 3 -9999
2010 69 20 3 -9999
2010 69 21 3 -9999
2010 69 22 3 -9999
2010 69 23 3 -9999
2010 70 0 3 -9999
2010 70 1 3 -9999
2010 70 2 3 -9999
2010 70 3 3 -9999
2010 70 4 3 -9999
2010 70 5 3 -9999
2010 70 6 3 -9999
2010 70 7 3 -9999
2010 70 8 3 -9999
2010 70 9 3 -9999
2010 70 10 3 -9999
2010 70 11 3 -9999
2010 70 12 3 -9999
2010 70 13 3 -9999
2010 70 14 3 -9999
2010 70 15 3 -9999
2010 70 16 3 -9999
2010 70 17 3 -9999
2010 70 18 3 -9999
2010 70 19 3 -9999
2010 70 20 3 -9999
2010 70 21 3 -9999
2010 70 22 3 -9999
2010 70 23 3 -9999
2010 71 0 3 -9999
2010 71 1 3 -9999
2010 71 2 3 -9999
2010 71 3 3 -9999
2010 71 4 3 -9999
2010 71 5 3 -9999
2010 71 6 3 -9999
2010 71 7 3 -9999
2010 71 8 3 -9999
2010 71 9 3 -9999
2010 71 10 3 -9999
2010 71 11 3 -9999
2010 71 12 3 -9999
2010 71 13 3 -9999
2010 71 14 3 -9999
2010 71 15 3 -9999
2010 71 16 3 -9999
2010 71 17 3 -9999
2010 71 18 3 -9999
2010 71 19 3 -9999
2010 71 20 3 -9999
2010 71 21 3 -9999
2010 71 22 3 -9999
2010 71 23 3 -9999
2010 72 0 3 -9999
2010 72 1 3 -9999
2010 72 2 3 -9999
2010 72 3 3 -9999
2010 72 4 3 -9999
2010 72 5 3 -9999
2010 72 6 3 -9999
2010 72 7 3 -9999
2010 72 8 3 -9999
2010 72 9 3 -9999
2010 72 10 3 -9999
2010 72 11 3 -9999
2010 72 12 3 -9999
2010 72 13 3 -9999
2010 72 14 3 -9999
2010 72 15 3 -9999
2010 72 16 3 -9999
2010 72 17 3 -9999
2010 72 18 3 -9999
2010 72 19 3 -9999
2010 72 20 3 -9999
2010 72 21 3 -9999
2010 72 22 3 -9999
2010 72 23 3 -9999
2010 73 0 3 -9999
2010 73 1 3 -9999
2010 73 2 3 -9999
2010 73 3 3 -9999
2010 73 4 3 -9999
2010 73 5 3 -9999
2010 73 6 3 -9999
2010 73 7 3 -9999
2010 73 8 3 -9999
2010 73 9 3 -9999
2010 73 10 3 -9999
2010 73 11 3 -9999
2010 73 12 3 -9999
2010 73 13 3 -9999
2010 73 14 3 -9999
2010 73 15 3 -9999
2010 73 16 3 -9999
2010 73 17 3 -9999
2010 73 18 3 -9999
2010 73 19 3 -9999
2010 73 20 3 -9999
2010 73 21 3 -9999
2010 73 22 3 -9999
2010 73 23 3 -9999
2010 74 0 3 -9999
2010 74 1 3 -9999
2010 74 2 3 -9999
2010 74 3 3 -9999
2010 74 4 3 -9999
2010 74 5 3 -9999
2010 74 6 3 -9999
2010 74 7 3 -9999
2010 74 8 3 -9999
2010 74 9 3 -9999
2010 74 10 3 -9999
2010 74 11 3 -9999
2010 74 12 3 -9999
2010 74 13 3 -9999
2010 74 14 3 -9999
2010 74 15 3 -9999
2010 74 16 3 -9999
2010 74 17 3 -9999
2010 74 18 3 -9999
2010 74 19 3 -9999
2010 74 20 3 -9999
2010 74 21 3 -9999
2010 74 22 3 -9999
2010 74 23 3 -9999
2010 75 0 3 -9999
2010 75 1 3 -9999
2010 75 2 3 -9999
2010 75 3 3 -9999
2010 75 4 3 -9999
2010 75 5 3 -9999
2010 75 6 3 -9999
2010 75 7 3 -9999
2010 75 8 3 -9999
2010 75 9 3 -9999
2010 75 10 3 -9999
2010 75 11 3 -9999
2010 75 12 3 -9999
2010 75 13 3 -9999
2010 75 14 3 -9999
2010 75 15 3 -9999
2010 75 16 3 -9999
2010 75 17 3 -9999
2010 75 18 3 -9999
2010 75 19 3 -9999
2010 75 20 3 -9999
2010 75 21 3 -9999
2010 75 22 3 -9999
2010 75 23 3 -9999
2010 76 0 3 -9999
2010 76 1 3 -9999
2010 76 2 3 -9999
2010 76 3 3 -9999
2010 76 4 3 -9999
2010 76 5 3 -9999
2010 76 6 3 -9999
2010 76 7 3 -9999
2010 76 8 3 -9999
2010 76 9 3 -9999
2010 76 10 3 -9999
2010 76 11 3 -9999
2010 76 12 3 -9999
2010 76 13 3 -9999
2010 76 14 3 -9999
2010 76 15 3 -9999
2010 76 16 3 -9999
2010 76 17 3 -9999
2010 76 18 3 -9999
2010 76 19 3 -9999
2010 76 20 3 -9999
2010 76 21 3 -9999
2010 76 22 3 -9999
2010 76 23 3 -9999
2010 77 0 3 -9999
2010 77 1 3 -9999
2010 77 2 3 -9999
2010 77 3 3 -9999
2010 77 4 3 -9999
2010 77 5 3 -9999
2010 77 6 3 -9999
2010 77 7 3 -9999
2010 77 8 3 -9999
2010 77 9 3 -9999
2010 77 10 3 -9999
2010 77 11 3 -9999
2010 77 12 3 -9999
2010 77 13 3 -9999
2010 77 14 3 -9999
2010 77 15 3 -9999
2010 77 16 3 -9999
2010 77 17 3 -9999
2010 77 18 3 -9999
2010 77 19 3 -9999
2010 77 20 3 -9999
2010 77 21 3 -9999
2010 77 22 3 -9999
2010 77 23 3 -9999
2010 78 0 3 -9999
2010 78 1 3 -9999
2010 78 2 3 -9999
2010 78 3 3 -9999
2010 78 4 3 -9999
2010 78 5 3 -9999
2010 78 6 3 -9999
2010 78 7 3 -9999
2010 78 8 3 -9999
2010 78 9 3 -9999
2010 78 10 3 -9999
2010 78 11 3 -9999
2010 78 12 3 -9999
2010 78 13 3 -9999
2010 78 14 3 -9999
2010 78 15 3 -9999
2010 78 16 3 -9999
2010 78 17 3 -9999
2010 78 18 3 -9999
2010 78 19 3 -9999
2010 78 20 3 -9999
2010 78 21 3 -9999
2010 78 22 3 -9999
2010 78 23 3 -9999
2010 79 0 3 -9999
2010 79 1 3 -9999
2010 79 2 3 -9999
2010 79 3 3 -9999
2010 79 4 3 -9999
2010 79 5 3 -9999
2010 79 6 3 -9999
2010 79 7 3 -9999
2010 79 8 3 -9999
2010 79 9 3 -9999
2010 79 10 3 -9999
2010 79 11 3 -9999
2010 79 12 3 -9999
2010 79 13 3 -9999
2010 79 14 3 -9999
2010 79 15 3 -9999
2010 79 16 3 -9999
2010 79 17 3 -9999
2010 79 18 3 -9999
2010 79 19 3 -9999
2010 79 20 3 -9999
2010 79 21 3 -9999
2010 79 22 3 -9999
2010 79 23 3 -9999
2010 80 0 3 -9999
2010 80 1 3 -9999
2010 80 2 3 -9999
2010 80 3 3 -9999
2010 80 4 3 -9999
2010 80 5 3 -9999
2010 80 6 3 -9999
2010 80 7 3 -9999
2010 80 8 3 -9999
2010 80 9 3 -9999
2010 80 10 3 -9999
2010 80 11 3 -9999
2010 80 12 3 -9999
2010 80 13 3 -9999
2010 80 14 3 -9999
2010 80 15 3 -9999
2010 80 16 3 -9999
2010 80 17 3 -9999
2010 80 18 3 -9999
2010 80 19 3 -9999
2010 80 20 3 -9999
2010 80 21 3 -9999
2010 80 22 3 -9999
2010 80 23 3 -9999
2010 81 0 3 -9999
2010 81 1 3 -9999
2010 81 2 3 -9999
2010 81 3 3 -9999
2010 81 4 3 -9999
2010 81 5 3 -9999
2010 81 6 3 -9999
2010 81 7 3 -9999
2010 81 8 3 -9999
2010 81 9 3 -9999
2010 81 10 3 -9999
2010 81 11 3 -9999
2010 81 12 3 -9999
2010 81 13 3 -9999
2010 81 14 3 -9999
2010 81 15 3 -9999
2010 81 16 3 -9999
2010 81 17 3 -9999
2010 81 18 3 -9999
2010 81 19 3 -9999
2010 81 20 3 -9999
2010 81 21 3 -9999
2010 81 22 3 -9999
2010 81 23 3 -9999
2010 82 0 3 -9999
2010 82 1 3 -9999
2010 82 2 3 -9999
2010 82 3 3 -9999
2010 82 4 3 -9999
2010 82 5 3 -9999
2010 82 6 3 -9999
2010 82 7 3 -9999
2010 82 8 3 -9999
2010 82 9 3 -9999
2010 82 10 3 -9999
2010 82 11 3 -9999
2010 82 12 3 -9999
2010 82 13 3 -9999
2010 82 14 3 -9999
2010 82 15 3 -9999
2010 82 16 3 -9999
2010 82 17 3 -9999
2010 82 18 3 -9999
2010 82 19 3 -9999
2010 82 20 3 -9999
2010 82 21 3 -9999
2010 82 22 3 -9999
2010 82 23 3 -9999
2010 83 0 3 -9999
2010 83 1 3 -9999
2010 83 2 3 -9999
2010 83 3 3 -9999
2010 83 4 3 -9999
2010 83 5 3 -9999
2010 83 6 3 -9999
2010 83 7 3 -9999
2010 83 8 3 -9999
2010 83 9 3 -9999
2010 83 10 3 -9999
2010 83 11 3 -9999
2010 83 12 3 -9999
2010 83 13 3 -9999
2010 83 14 3 -9999
2010 83 15 3 -9999
2010 83 16 3 -9999
2010 83 17 3 -9999
2010 83 18 3 -9999
2010 83 19 3 -9999
2010 83 20 3 -9999
2010 83 21 3 -9999
2010 83 22 3 -9999
2010 83 23 3 -9999
2010 84 0 3 -9999
2010 84 1 3 -9999
2010 84 2 3 -9999
2010 84 3 3 -9999
2010 84 4 3 -9999
2010 84 5 3 -9999
2010 84 6 3 -9999
2010 84 7 3 -9999
2010 84 8 3 -9999
2010 84 9 3 -9999
2010 84 10 3 -9999
2010 84 11 3 -9999
2010 84 12 3 -9999
2010 84 13 3 -9999
2010 84 14 3 -9999
2010 84 15 3 -9999
2010 84 16 3 -9999
2010 84 17 3 -9999
2010 84 18 3 -9999
2010 84 19 3 -9999
2010 84 20 3 -9999
2010 84 21 3 -9999
2010 84 22 3 -9999
2010 84 23 3 -9999
2010 85 0 3 -9999
2010 85 1 3 -9999
2010 85 2 3 -9999
2010 85 3 3 -9999
2010 85 4 3 -9999
2010 85 5 3 -9999
2010 85 6 3 -9999
2010 85 7 3 -9999
2010 85 8 3 -9999
2010 85 9 3 -9999
2010 85 10 3 -9999
2010 85 11 3 -9999
2010 85 12 3 -9999
2010 85 13 3 -9999
2010 85 14 3 -9999
2010 85 15 3 -9999
2010 85 16 3 -9999
2010 85 17 3 -9999
2010 85 18 3 -9999
2010 85 19 3 -9999
2010 85 20 3 -9999
2010 85 21 3 -9999
2010 85 22 3 -9999
2010 85 23 3 -9999
2010 86 0 3 -9999
2010 86 1 3 -9999
2010 86 2 3 -9999
2010 86 3 3 -9999
2010 86 4 3 -9999
2010 86 5 3 -9999
2010 86 6 3 -9999
2010 86 7 3 -9999
2010 86 8 3 -9999
2010 86 9 3 -9999
2010 86 10 3 -9999
2010 86 11 3 -9999
2010 86 12 3 -9999
2010 86 13 3 -9999
2010 86 14 3 -9999
2010 86 15 3 -9999
2010 86 16 3 -9999
2010 86 17 3 -9999
2010 86 18 3 -9999
2010 86 19 3 -9999
2010 86 20 3 -9999
2010 86 21 3 -9999
2010 86 22 3 -9999
2010 86 23 3 -9999
2010 87 0 3 -9999
2010 87 1 3 -9999
2010 87 2 3 -9999
2010 87 3 3 -9999
2010 87 4 3 -9999
2010 87 5 3 -9999
2010 87 6 3 -9999
2010 87 7 3 -9999
2010 87 8 3 -9999
2010 87 9 3 -9999
2010 87 10 3 -9999
2010 87 11 3 -9999
2010 87 12 3 -9999
2010 87 13 3 -9999
2010 87 14 3 -9999
2010 87 15 3 -9999
2010 87 16 3 -9999
2010 87 17 3 -9999
2010 87 18 3 -9999
2010 87 19 3 -9999
2010 87 20 3 -9999
2010 87 21 3 -9999
2010 87 22 3 -9999
2010 87 23 3 -9999
2010 88 0 3 -9999
2010 88 1 3 -9999
2010 88 2 3 -9999
2010 88 3 3 -9999
2010 88 4 3 -9999
2010 88 5 3 -9999
2010 88 6 3 -9999
2010 88 7 3 -9999
2010 88 8 3 -9999
2010 88 9 3 -9999
2010 88 10 3 -9999
2010 88 11 3 -9999
2010 88 12 3 -9999
2010 88 13 3 -9999
2010 88 14 3 -9999
2010 88 15 3 -9999
2010 88 16 3 -9999
2010 88 17 3 -9999
2010 88 18 3 -9999
2010 88 19 3 -9999
2010 88 20 3 -9999
2010 88 21 3 -9999
2010 88 22 3 -9999
2010 88 23 3 -9999
2010 89 0 3 -9999
2010 89 1 3 -9999
2010 89 2 3 -9999
2010 89 3 3 -9999
2010 89 4 3 -9999
2010 89 5 3 -9999
2010 89 6 3 -9999
2010 89 7 3 -9999
2010 89 8 3 -9999
2010 89 9 3 -9999
2010 89 10 3 -9999
2010 89 11 3 -9999
2010 89 12 3 -9999
2010 89 13 3 -9999
