          15
          12          13          14          19          23          25          26          27          28          29          30          31          32          33          35
         111,        98.8527,        26.9317,        23.5082,        13.4824,         0.2702,         0.6363,         0.1712,         7.2354,         0.2316,       869.9293,      3606.4824,       157.1537,         2.5479,        17.1855,        17.8678,
         112,        97.8874,        27.7879,        23.2632,        10.4838,         0.3176,         0.6358,         0.1788,         7.5324,         0.2347,       876.3829,      3537.7878,       157.0442,         2.5051,        16.8226,        18.5186,
         113,        98.9029,        28.4603,        22.8967,        11.9291,         0.2668,         0.6155,         0.1829,         7.0762,         0.2448,       888.8674,      3467.3870,       156.0482,         2.4692,        17.2173,        18.0041,
         114,       100.1129,        28.7661,        22.6430,        10.5985,         0.3307,         0.5910,         0.1873,         6.8395,         0.2358,       908.2366,      3467.8901,       157.0295,         2.4204,        16.6043,        18.8372,
         115,       100.3416,        27.9589,        22.5350,        10.9434,         0.2901,         0.6106,         0.1877,         6.6731,         0.2402,       923.3582,      3475.4316,       157.2702,         2.4132,        16.7833,        18.8522,
         116,       101.0380,        28.1569,        22.3291,        12.5292,         0.2556,         0.5754,         0.1956,         6.2212,         0.2489,       940.1915,      3515.6553,       157.4070,         2.4174,        16.7047,        19.4315,
         117,       105.0441,        27.9492,        22.8060,        10.2939,         0.2463,         0.6127,         0.1859,         6.3554,         0.2467,       948.7033,      3555.6658,       156.7459,         2.4541,        16.9894,        20.1690,
         118,        98.9878,        28.1219,        23.1699,        10.5497,         0.2657,         0.6379,         0.1813,         6.3841,         0.2423,       954.9543,      3526.5198,       156.4942,         2.3979,        16.4024,        19.8607,
         119,       101.9149,        28.3805,        22.7668,        13.1033,         0.2693,         0.6641,         0.1714,         6.3057,         0.2430,       970.2817,      3494.8679,       155.6738,         2.3424,        16.5084,        19.4611,
         120,       107.2946,        28.7456,        22.5319,        11.1962,         0.2552,         0.6563,         0.1768,         6.3461,         0.2482,       992.1660,      3511.0208,       154.3763,         2.3076,        15.8904,        18.7766,
         121,       111.8860,        28.8792,        22.5381,        10.9478,         0.2492,         0.6377,         0.1685,         6.1616,         0.2379,       985.5591,      3486.4419,       155.5138,         2.2514,        15.6268,        18.2746,
         122,       112.9821,        28.3085,        22.4318,        10.1921,         0.2244,         0.5982,         0.1775,         5.9097,         0.2296,       971.8616,      3546.7444,       156.8725,         2.2500,        16.4004,        17.4853,
         123,       109.3160,        28.9997,        22.0608,        10.9027,         0.2913,         0.5974,         0.1802,         6.3683,         0.2303,       963.6310,      3622.7986,       157.1346,         2.3084,        15.7081,        18.2510,
